si_gun_gu,house_num,main_num,sub_num,apt_name,dedicated_area,contract_yymm,contract_dd,amt_10000,floor,construction_yy,road_name
경기도 군포시 산본동,1055,1055,0,매화,49.67,201802,1~10,20200 ,1,1995,곡란로
경기도 군포시 산본동,1055,1055,0,매화,49.69,201802,1~10,22500 ,7,1995,곡란로
경기도 군포시 산본동,1055,1055,0,매화,49.67,201802,11~20,22900 ,14,1995,곡란로
경기도 군포시 산본동,1055,1055,0,매화,49.69,201802,11~20,23000 ,10,1995,곡란로
경기도 군포시 산본동,1148,1148,0,묘향(롯데),94.43,201802,11~20,42900 ,11,1993,고산로539번길
경기도 군포시 산본동,1148,1148,0,묘향(롯데),101.8,201802,21~28,44000 ,10,1993,고산로539번길
경기도 군포시 산본동,1119-3,1119,3,백두(극동),134.64,201802,21~28,39900 ,25,1993,고산로539번길
경기도 군포시 산본동,1119-4,1119,4,백두(동성),89.73,201802,21~28,41950 ,11,1993,고산로539번길
경기도 군포시 산본동,1063,1063,0,백합,101.76,201802,1~10,39800 ,23,1993,산본로386번길
경기도 군포시 산본동,1063,1063,0,백합,132.9,201802,21~28,44000 ,9,1993,산본로386번길
경기도 군포시 산본동,1063,1063,0,백합,101.76,201802,21~28,40000 ,5,1993,산본로386번길
경기도 군포시 산본동,310-2,310,2,산본2차이-편한세상,59.995,201802,1~10,42300 ,14,2007,금산로
경기도 군포시 산본동,310-2,310,2,산본2차이-편한세상,117.994,201802,1~10,62000 ,16,2007,금산로
경기도 군포시 산본동,310-2,310,2,산본2차이-편한세상,59.995,201802,21~28,42700 ,17,2007,금산로
경기도 군포시 산본동,310-2,310,2,산본2차이-편한세상,59.995,201802,21~28,42700 ,11,2007,금산로
경기도 군포시 산본동,1028,1028,0,삼성,55.21,201802,21~28,35500 ,4,1987,산본천로214번길
경기도 군포시 산본동,45-1,45,1,삼성미도,84.375,201802,11~20,31000 ,8,1996,고산로
경기도 군포시 산본동,45-1,45,1,삼성미도,84.375,201802,21~28,30700 ,9,1996,고산로
경기도 군포시 산본동,45-1,45,1,삼성미도,84.375,201802,21~28,30800 ,5,1996,고산로
경기도 군포시 산본동,45-1,45,1,삼성미도,59.12,201802,21~28,24000 ,4,1996,고산로
경기도 군포시 산본동,1092,1092,0,삼성장미,101.82,201802,1~10,44000 ,14,1993,산본로386번길
경기도 군포시 산본동,1092,1092,0,삼성장미,132.75,201802,11~20,45500 ,4,1993,산본로386번길
경기도 군포시 산본동,1092,1092,0,삼성장미,132.75,201802,21~28,47800 ,10,1993,산본로386번길
경기도 군포시 산본동,1092,1092,0,삼성장미,101.7,201802,21~28,37800 ,1,1993,산본로386번길
경기도 군포시 산본동,1092,1092,0,삼성장미,101.7,201802,21~28,43700 ,4,1993,산본로386번길
경기도 군포시 산본동,1092,1092,0,삼성장미,101.82,201802,21~28,41500 ,12,1993,산본로386번길
경기도 군포시 산본동,1145-14,1145,14,삼익가든을지,118.77,201802,21~28,48250 ,12,1994,산본천로
경기도 군포시 산본동,1151-9,1151,9,설악2,49.89,201802,21~28,23480 ,12,1996,수리산로
경기도 군포시 산본동,1151-9,1151,9,설악2,49.89,201802,21~28,23000 ,20,1996,수리산로
경기도 군포시 산본동,1151-9,1151,9,설악2,49.89,201802,21~28,22500 ,10,1996,수리산로
경기도 군포시 산본동,1151-9,1151,9,설악2,49.89,201802,21~28,25000 ,18,1996,수리산로
경기도 군포시 산본동,1145,1145,0,세종,58.46,201802,1~10,30500 ,10,1994,산본천로
경기도 군포시 산본동,1145,1145,0,세종,58.71,201802,1~10,30000 ,13,1994,산본천로
경기도 군포시 산본동,1145,1145,0,세종,58.71,201802,1~10,31100 ,7,1994,산본천로
경기도 군포시 산본동,1145,1145,0,세종,58.71,201802,11~20,31200 ,6,1994,산본천로
경기도 군포시 산본동,1145,1145,0,세종,58.46,201802,11~20,29000 ,10,1994,산본천로
경기도 군포시 산본동,1145,1145,0,세종,58.46,201802,21~28,29100 ,14,1994,산본천로
경기도 군포시 산본동,1145,1145,0,세종,58.71,201802,21~28,32000 ,13,1994,산본천로
경기도 군포시 산본동,1146,1146,0,솔거대림,127.02,201802,1~10,54500 ,12,1993,광정로
경기도 군포시 산본동,1146,1146,0,솔거대림,127.02,201802,11~20,55150 ,12,1993,광정로
경기도 군포시 산본동,1146,1146,0,솔거대림,90.15,201802,21~28,47000 ,25,1993,광정로
경기도 군포시 산본동,1146,1146,0,솔거대림,90.15,201802,21~28,43000 ,1,1993,광정로
경기도 군포시 산본동,1065-4,1065,4,신안모란,80.28,201802,1~10,38200 ,20,1994,고산로643번길
경기도 군포시 산본동,1065-4,1065,4,신안모란,66.16,201802,11~20,33900 ,17,1994,고산로643번길
경기도 군포시 산본동,1065-4,1065,4,신안모란,80.28,201802,11~20,39000 ,22,1994,고산로643번길
경기도 군포시 산본동,1065-4,1065,4,신안모란,66.16,201802,11~20,32500 ,15,1994,고산로643번길
경기도 군포시 산본동,1146-11,1146,11,우륵,58.71,201802,1~10,27800 ,11,1994,산본천로
경기도 군포시 산본동,1146-11,1146,11,우륵,58.71,201802,1~10,28300 ,16,1994,산본천로
경기도 군포시 산본동,1146-11,1146,11,우륵,58.46,201802,11~20,28450 ,3,1994,산본천로
경기도 군포시 산본동,1146-11,1146,11,우륵,58.46,201802,21~28,28000 ,7,1994,산본천로
경기도 군포시 산본동,1146-11,1146,11,우륵,58.46,201802,21~28,29000 ,12,1994,산본천로
경기도 군포시 산본동,1146-11,1146,11,우륵,58.71,201802,21~28,28400 ,4,1994,산본천로
경기도 군포시 산본동,1146-11,1146,11,우륵,58.71,201802,21~28,29600 ,23,1994,산본천로
경기도 군포시 산본동,1146-11,1146,11,우륵,58.71,201802,21~28,27700 ,7,1994,산본천로
경기도 군포시 산본동,1091-1,1091,1,"우방,한국공영목련",72.32,201802,1~10,35300 ,10,1994,고산로643번길
경기도 군포시 산본동,1091-1,1091,1,"우방,한국공영목련",84.97,201802,1~10,38300 ,6,1994,고산로643번길
경기도 군포시 산본동,1091-1,1091,1,"우방,한국공영목련",72.32,201802,1~10,35000 ,18,1994,고산로643번길
경기도 군포시 산본동,1091-1,1091,1,"우방,한국공영목련",84.97,201802,11~20,37300 ,14,1994,고산로643번길
경기도 군포시 산본동,1091-1,1091,1,"우방,한국공영목련",84.97,201802,21~28,39000 ,15,1994,고산로643번길
경기도 군포시 산본동,1091-1,1091,1,"우방,한국공영목련",84.97,201802,21~28,37800 ,4,1994,고산로643번길
경기도 군포시 산본동,106-4,106,4,임광그대가,84.926,201802,1~10,36000 ,4,2005,곡란로8번길
경기도 군포시 산본동,106-4,106,4,임광그대가,84.849,201802,1~10,34600 ,4,2005,곡란로8번길
경기도 군포시 산본동,1052,1052,0,주공11,41.3,201802,1~10,22400 ,14,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,36.16,201802,1~10,18500 ,7,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,36.16,201802,1~10,19300 ,12,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,58.01,201802,1~10,29500 ,5,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,44.94,201802,1~10,19500 ,1,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,36.16,201802,1~10,19500 ,9,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,38.64,201802,1~10,18900 ,12,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,58.01,201802,11~20,30800 ,9,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,36.16,201802,11~20,18000 ,15,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,58.01,201802,11~20,29500 ,4,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,41.3,201802,21~28,21000 ,4,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,49.94,201802,21~28,26800 ,5,1991,산본천로
경기도 군포시 산본동,1052,1052,0,주공11,58.01,201802,21~28,28900 ,2,1991,산본천로
경기도 군포시 산본동,1148-4,1148,4,주공9단지금강,58.71,201802,1~10,28300 ,12,1994,고산로517번길
경기도 군포시 산본동,1148-4,1148,4,주공9단지금강,41.85,201802,1~10,17800 ,10,1994,고산로517번길
경기도 군포시 산본동,1120,1120,0,주몽2-10,42.87,201802,1~10,20000 ,21,1996,광정로
경기도 군포시 산본동,1120,1120,0,주몽2-10,42.87,201802,1~10,20000 ,19,1996,광정로
경기도 군포시 산본동,1120,1120,0,주몽2-10,37.67,201802,1~10,18750 ,5,1996,광정로
경기도 군포시 산본동,1120,1120,0,주몽2-10,42.87,201802,1~10,20900 ,3,1996,광정로
경기도 군포시 산본동,1120,1120,0,주몽2-10,49.67,201802,1~10,26000 ,15,1996,광정로
경기도 군포시 산본동,1120,1120,0,주몽2-10,49.67,201802,11~20,26400 ,12,1996,광정로
경기도 군포시 산본동,1120,1120,0,주몽2-10,49.67,201802,11~20,24390 ,8,1996,광정로
경기도 군포시 산본동,1120,1120,0,주몽2-10,49.69,201802,21~28,26400 ,5,1996,광정로
경기도 군포시 산본동,1120,1120,0,주몽2-10,49.67,201802,21~28,24500 ,3,1996,광정로
경기도 군포시 산본동,1121,1121,0,주몽마을(대림),84.241,201802,1~10,47400 ,15,2002,고산로
경기도 군포시 산본동,1121,1121,0,주몽마을(대림),84.241,201802,1~10,48600 ,8,2002,고산로
경기도 군포시 산본동,1156-1,1156,1,한라주공4,41.85,201802,1~10,17250 ,9,1992,번영로
경기도 군포시 산본동,1156-1,1156,1,한라주공4,41.85,201802,11~20,18500 ,4,1992,번영로
경기도 군포시 산본동,1156-1,1156,1,한라주공4,41.85,201802,21~28,19700 ,10,1992,번영로
경기도 군포시 산본동,1156-1,1156,1,한라주공4,41.85,201802,21~28,18000 ,3,1992,번영로
경기도 군포시 산본동,1156-15,1156,15,한라주공4-2,59.98,201802,1~10,24500 ,10,1997,번영로
경기도 군포시 산본동,1156-15,1156,15,한라주공4-2,59.99,201802,1~10,25400 ,22,1997,번영로
경기도 군포시 산본동,1156-15,1156,15,한라주공4-2,59.99,201802,11~20,24900 ,11,1997,번영로
경기도 군포시 산본동,1156-15,1156,15,한라주공4-2,59.99,201802,11~20,25200 ,22,1997,번영로
경기도 군포시 산본동,1156-15,1156,15,한라주공4-2,59.98,201802,21~28,24800 ,4,1997,번영로
경기도 군포시 산본동,1088,1088,0,한양목련,151.397,201802,1~10,47000 ,16,1994,산본로432번길
경기도 군포시 산본동,1088,1088,0,한양목련,151.397,201802,1~10,48000 ,15,1994,산본로432번길
경기도 군포시 산본동,1088,1088,0,한양목련,128.114,201802,21~28,44700 ,7,1994,산본로432번길
경기도 군포시 산본동,1088,1088,0,한양목련,149.764,201802,21~28,50000 ,14,1994,산본로432번길
경기도 군포시 산본동,1119,1119,0,한양백두,96.359,201802,11~20,41500 ,13,1994,수리산로
경기도 군포시 산본동,1119,1119,0,한양백두,96.359,201802,21~28,42900 ,9,1994,수리산로
경기도 군포시 산본동,1151-5,1151,5,한양수리,128.114,201802,1~10,53400 ,15,1994,수리산로
경기도 군포시 산본동,1151-5,1151,5,한양수리,96.359,201802,1~10,42200 ,1,1994,수리산로
경기도 군포시 산본동,1151-5,1151,5,한양수리,96.359,201802,1~10,42500 ,15,1994,수리산로
경기도 군포시 산본동,1151-5,1151,5,한양수리,96.359,201802,1~10,43000 ,17,1994,수리산로
경기도 군포시 산본동,1151-5,1151,5,한양수리,128.114,201802,11~20,45000 ,2,1994,수리산로
경기도 군포시 산본동,1151-5,1151,5,한양수리,96.359,201802,11~20,42250 ,7,1994,수리산로
경기도 군포시 산본동,1151-5,1151,5,한양수리,128.114,201802,21~28,47000 ,20,1994,수리산로
경기도 김포시 감정동,672,672,0,건영,84.97,201802,1~10,21000 ,6,1995,봉화로167번길
경기도 김포시 감정동,696,696,0,김포한강신안실크밸리3차,84.8674,201802,1~10,30500 ,9,2012,중봉로
경기도 김포시 감정동,696,696,0,김포한강신안실크밸리3차,84.8026,201802,1~10,30900 ,12,2012,중봉로
경기도 김포시 감정동,696,696,0,김포한강신안실크밸리3차,84.8026,201802,1~10,29700 ,12,2012,중봉로
경기도 김포시 감정동,696,696,0,김포한강신안실크밸리3차,118.014,201802,1~10,38000 ,6,2012,중봉로
경기도 김포시 감정동,696,696,0,김포한강신안실크밸리3차,84.8674,201802,21~28,38200 ,18,2012,중봉로
경기도 김포시 감정동,696,696,0,김포한강신안실크밸리3차,84.8026,201802,21~28,28950 ,4,2012,중봉로
경기도 김포시 감정동,659,659,0,삼환,101.94,201802,11~20,24900 ,9,1995,봉화로181번길
경기도 김포시 감정동,659,659,0,삼환,101.94,201802,11~20,25300 ,2,1995,봉화로181번길
경기도 김포시 감정동,550-1,550,1,신한,44.26,201802,21~28,8000 ,5,1992,감정로
경기도 김포시 감정동,674,674,0,신화,84.75,201802,1~10,22500 ,7,1995,봉화로167번길
경기도 김포시 감정동,674,674,0,신화,84.75,201802,21~28,19500 ,1,1995,봉화로167번길
경기도 김포시 감정동,517-1,517,1,쌍용,59.8,201802,21~28,18000 ,4,1998,중봉로58번길
경기도 김포시 감정동,685,685,0,푸른마을(신안),84.886,201802,1~10,22500 ,3,2001,감정로38번길
경기도 김포시 감정동,685,685,0,푸른마을(신안),84.886,201802,1~10,25000 ,7,2001,감정로
경기도 김포시 감정동,685,685,0,푸른마을(신안),59.794,201802,1~10,18200 ,9,2001,감정로
경기도 김포시 감정동,685,685,0,푸른마을(신안),157.619,201802,21~28,30100 ,14,2001,감정로
경기도 김포시 감정동,685,685,0,푸른마을(신안),84.886,201802,21~28,22000 ,9,2001,감정로
경기도 김포시 감정동,685,685,0,푸른마을(신안),84.886,201802,21~28,22000 ,9,2001,감정로38번길
경기도 김포시 감정동,676,676,0,한국,84.62,201802,1~10,21300 ,11,1995,봉화로181번길
경기도 김포시 감정동,676,676,0,한국,84.62,201802,21~28,21400 ,6,1995,봉화로181번길
경기도 김포시 감정동,521-1,521,1,희영(무지개),84.94,201802,1~10,19500 ,15,1997,중봉로58번길
경기도 김포시 걸포동,1561,1561,0,오스타파라곤2단지,84.99,201802,1~10,39000 ,9,2010,걸포1로
경기도 김포시 걸포동,1561,1561,0,오스타파라곤2단지,119.72,201802,1~10,47500 ,12,2010,걸포1로
경기도 김포시 걸포동,1561,1561,0,오스타파라곤2단지,120.55,201802,1~10,45750 ,13,2010,걸포1로
경기도 김포시 걸포동,1561,1561,0,오스타파라곤2단지,136.32,201802,21~28,46000 ,9,2010,걸포1로
경기도 김포시 걸포동,1561,1561,0,오스타파라곤2단지,136.7,201802,21~28,45400 ,5,2010,걸포1로
경기도 김포시 걸포동,1555,1555,0,오스타파라곤3단지,135.94,201802,1~10,46000 ,4,2010,걸포1로
경기도 김포시 걸포동,1555,1555,0,오스타파라곤3단지,120.55,201802,21~28,45500 ,7,2010,걸포1로
경기도 김포시 고촌읍 신곡리,1110,1110,0,강변마을 동부센트레빌,84.9394,201802,1~10,38700 ,4,2006,신곡로3번길
경기도 김포시 고촌읍 신곡리,1110,1110,0,강변마을 동부센트레빌,84.9394,201802,11~20,39000 ,5,2006,신곡로3번길
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,129.777,201802,1~10,50000 ,12,2010,신곡로
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,101.914,201802,1~10,42000 ,12,2010,신곡로
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,116.092,201802,1~10,46350 ,8,2010,신곡로
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,116.092,201802,1~10,40800 ,2,2010,신곡로
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,152.649,201802,1~10,52000 ,9,2010,신곡로
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,152.649,201802,11~20,54000 ,8,2010,신곡로
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,129.777,201802,21~28,48000 ,8,2010,신곡로
경기도 김포시 고촌읍 신곡리,1102,1102,0,강변마을 청도솔리움,59.97,201802,1~10,32000 ,12,2006,신곡로
경기도 김포시 고촌읍 신곡리,1102,1102,0,강변마을 청도솔리움,59.97,201802,1~10,31800 ,14,2006,신곡로
경기도 김포시 고촌읍 신곡리,1102,1102,0,강변마을 청도솔리움,59.97,201802,1~10,32200 ,12,2006,신곡로
경기도 김포시 고촌읍 신곡리,1102,1102,0,강변마을 청도솔리움,59.97,201802,21~28,31400 ,6,2006,신곡로
경기도 김포시 고촌읍 신곡리,1111,1111,0,강변마을동일하이빌,122.9674,201802,21~28,48000 ,15,2006,신곡로3번길
경기도 김포시 고촌읍 신곡리,539-1,539,1,길훈,84.64,201802,1~10,27750 ,10,1990,장차로
경기도 김포시 고촌읍 신곡리,532-78,532,78,김포뉴시티,17.82,201802,21~28,10500 ,10,2016,김포대로
경기도 김포시 고촌읍 신곡리,532-78,532,78,김포뉴시티,17.82,201802,21~28,10450 ,9,2016,김포대로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.85,201802,1~10,41250 ,9,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,101.92,201802,1~10,45000 ,7,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,101.97,201802,1~10,48000 ,5,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.92,201802,1~10,40000 ,10,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.92,201802,1~10,42200 ,8,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,133.35,201802,1~10,54000 ,5,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,101.97,201802,11~20,48800 ,11,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.85,201802,11~20,44000 ,15,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.98,201802,11~20,42400 ,6,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.92,201802,21~28,41500 ,3,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,101.97,201802,21~28,50000 ,11,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.92,201802,21~28,37900 ,1,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.85,201802,21~28,40800 ,7,2008,수기로
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,84.98,201802,21~28,43700 ,5,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,84.95,201802,1~10,40000 ,4,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,101.97,201802,1~10,51500 ,9,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,152.07,201802,1~10,57800 ,9,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,101.52,201802,1~10,49500 ,12,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,101.97,201802,11~20,51300 ,14,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,133.35,201802,11~20,56800 ,10,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,152.07,201802,11~20,56900 ,14,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,133.35,201802,21~28,54500 ,15,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,133.35,201802,21~28,52900 ,5,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,84.85,201802,21~28,47000 ,8,2008,수기로
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,152.07,201802,21~28,56500 ,6,2008,수기로
경기도 김포시 고촌읍 신곡리,1248,1248,0,수기마을힐스테이트3단지,164.26,201802,1~10,57000 ,7,2008,수기로
경기도 김포시 고촌읍 신곡리,1248,1248,0,수기마을힐스테이트3단지,164.26,201802,1~10,64000 ,14,2008,수기로
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,134.83,201802,1~10,39000 ,6,2000,고송로
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,84.936,201802,11~20,30000 ,1,2000,고송로
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,84.936,201802,11~20,32900 ,12,2000,고송로
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,134.83,201802,21~28,39400 ,9,2000,고송로
경기도 김포시 고촌읍 신곡리,538-2,538,2,태림,84.6,201802,1~10,23000 ,4,2003,장차로
경기도 김포시 구래동,6888-4,6888,4,구래역화성파크드림,84.78,201802,1~10,34500 ,16,2015,김포한강8로
경기도 김포시 구래동,6888-4,6888,4,구래역화성파크드림,84.8,201802,1~10,34400 ,21,2015,김포한강8로
경기도 김포시 구래동,6888-4,6888,4,구래역화성파크드림,84.78,201802,1~10,33500 ,12,2015,김포한강8로
경기도 김포시 구래동,6888-4,6888,4,구래역화성파크드림,74.9,201802,11~20,32000 ,24,2015,김포한강8로
경기도 김포시 구래동,6888-4,6888,4,구래역화성파크드림,74.9,201802,11~20,32000 ,7,2015,김포한강8로
경기도 김포시 구래동,6888-4,6888,4,구래역화성파크드림,84.8,201802,21~28,33200 ,16,2015,김포한강8로
경기도 김포시 구래동,6873-8,6873,8,한가람마을(우미린),130.0122,201802,21~28,42000 ,5,2011,김포한강5로
경기도 김포시 구래동,6895-2,6895,2,한강신도시 3차 푸르지오,59.495,201802,11~20,26900 ,11,2017,김포한강8로
경기도 김포시 구래동,6874-17,6874,17,호수마을 자연앤이편한세상,84.7199,201802,1~10,31500 ,10,2013,김포한강5로
경기도 김포시 구래동,6874-17,6874,17,호수마을 자연앤이편한세상,84.6507,201802,1~10,31100 ,12,2013,김포한강5로
경기도 김포시 구래동,6874-17,6874,17,호수마을 자연앤이편한세상,84.7199,201802,21~28,32900 ,19,2013,김포한강5로
경기도 김포시 구래동,6874-17,6874,17,호수마을 자연앤이편한세상,84.6507,201802,21~28,30000 ,5,2013,김포한강5로
경기도 김포시 구래동,6874-17,6874,17,호수마을 자연앤이편한세상,84.6357,201802,21~28,31300 ,19,2013,김포한강5로
경기도 김포시 마산동,639-8,639,8,은여울마을 경남아너스빌,74.65,201802,1~10,29200 ,15,2013,김포한강8로
경기도 김포시 마산동,639-8,639,8,은여울마을 경남아너스빌,74.65,201802,11~20,30300 ,17,2013,김포한강8로
경기도 김포시 마산동,639-8,639,8,은여울마을 경남아너스빌,84.76,201802,11~20,30800 ,4,2013,김포한강8로
경기도 김포시 마산동,639-8,639,8,은여울마을 경남아너스빌,74.65,201802,21~28,29300 ,8,2013,김포한강8로
경기도 김포시 마산동,639-8,639,8,은여울마을 경남아너스빌,74.65,201802,21~28,29000 ,7,2013,김포한강8로
경기도 김포시 마산동,639-8,639,8,은여울마을 경남아너스빌,74.82,201802,21~28,27900 ,3,2013,김포한강8로
경기도 김포시 마산동,636-1,636,1,한강 힐스테이트,84.9454,201802,1~10,32500 ,10,2013,김포한강7로22번길
경기도 김포시 마산동,636-1,636,1,한강 힐스테이트,84.9122,201802,1~10,29000 ,8,2013,김포한강7로22번길
경기도 김포시 마산동,636-1,636,1,한강 힐스테이트,84.954,201802,1~10,30750 ,6,2013,김포한강7로22번길
경기도 김포시 마산동,636-1,636,1,한강 힐스테이트,84.9238,201802,11~20,30300 ,15,2013,김포한강7로22번길
경기도 김포시 마산동,636-1,636,1,한강 힐스테이트,84.937,201802,11~20,31700 ,24,2013,김포한강7로22번길
경기도 김포시 마산동,636-1,636,1,한강 힐스테이트,84.954,201802,21~28,30800 ,9,2013,김포한강7로22번길
경기도 김포시 마산동,636-1,636,1,한강 힐스테이트,84.9744,201802,21~28,30500 ,15,2013,김포한강7로22번길
경기도 김포시 마산동,640-5,640,5,한강신도시 반도유보라3차,84.9911,201802,11~20,34000 ,5,2017,김포한강8로
경기도 김포시 마산동,640-5,640,5,한강신도시 반도유보라3차,84.9911,201802,11~20,42000 ,2,2017,김포한강8로
경기도 김포시 마산동,640-5,640,5,한강신도시 반도유보라3차,84.9911,201802,21~28,37800 ,11,2017,김포한강8로
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.8915,201802,1~10,36000 ,8,2017,김포한강8로
경기도 김포시 북변동,688,688,0,대우,59.946,201802,1~10,20900 ,9,1995,봉화로182번길
경기도 김포시 북변동,688,688,0,대우,59.976,201802,1~10,20900 ,7,1995,봉화로182번길
경기도 김포시 북변동,688,688,0,대우,52.44,201802,1~10,17900 ,5,1995,봉화로182번길
경기도 김포시 북변동,690,690,0,산호,59.935,201802,1~10,18500 ,11,1995,북변1로16번길
경기도 김포시 북변동,690,690,0,산호,59.935,201802,1~10,17900 ,8,1995,북변1로16번길
경기도 김포시 북변동,690,690,0,산호,59.935,201802,1~10,17900 ,12,1995,북변1로16번길
경기도 김포시 북변동,690,690,0,산호,59.61,201802,21~28,19500 ,11,1995,북변1로16번길
경기도 김포시 북변동,808,808,0,풍년마을(대림),73.77,201802,1~10,25000 ,3,1999,김포대로926번길
경기도 김포시 북변동,808,808,0,풍년마을(대림),73.77,201802,1~10,22900 ,2,1999,김포대로926번길
경기도 김포시 북변동,808,808,0,풍년마을(대림),84.91,201802,1~10,28250 ,7,1999,김포대로926번길
경기도 김포시 북변동,816,816,0,풍년마을(동남),84.9441,201802,1~10,28000 ,10,1999,사우중로73번길
경기도 김포시 북변동,816,816,0,풍년마을(동남),84.9441,201802,21~28,29000 ,10,1999,사우중로73번길
경기도 김포시 북변동,816,816,0,풍년마을(동남),84.9441,201802,21~28,29400 ,14,1999,사우중로73번길
경기도 김포시 북변동,806,806,0,풍년마을(삼성),108.755,201802,1~10,31600 ,6,2000,김포대로926번길
경기도 김포시 북변동,802,802,0,풍년마을(서광),84.74,201802,21~28,25000 ,15,1999,김포대로926번길
경기도 김포시 북변동,802,802,0,풍년마을(신안),84.74,201802,11~20,25800 ,20,1999,김포대로926번길
경기도 김포시 북변동,832,832,0,풍년마을(영풍),99.89,201802,1~10,28000 ,16,1999,김포대로926번길
경기도 김포시 북변동,815,815,0,풍년마을(청구),59.97,201802,1~10,23500 ,15,2000,사우중로73번길
경기도 김포시 북변동,815,815,0,풍년마을(청구),59.99,201802,1~10,23900 ,5,2000,사우중로73번길
경기도 김포시 북변동,815,815,0,풍년마을(청구),59.99,201802,11~20,24500 ,10,2000,사우중로73번길
경기도 김포시 북변동,815,815,0,풍년마을(한라),59.99,201802,1~10,24400 ,15,1998,사우중로73번길
경기도 김포시 북변동,815,815,0,풍년마을(한라),59.99,201802,1~10,25000 ,5,1998,사우중로73번길
경기도 김포시 북변동,815,815,0,풍년마을(한라),59.97,201802,1~10,24800 ,7,1998,사우중로73번길
경기도 김포시 북변동,216-5,216,5,함성2차,67.08,201802,1~10,11450 ,1,1991,중봉1로
경기도 김포시 사우동,385,385,0,길훈4,75.54,201802,1~10,21000 ,20,1996,풍무로
경기도 김포시 사우동,238-5,238,5,김포,45.18,201802,1~10,10800 ,4,1986,봉화로51번길
